model,story_id,scenario_group,condition,source,intent,outcome,rating_ev,rating_argmax,rating_norm,prose,n_words,mentions_belief,belief_hits,mentions_intent,intent_hits,mentions_outcome,outcome_hits,mentions_either
OLMo-2-1124-7B-Instruct,YS2009-YS2009_01-intentional,POPCORN,intentional,YS2009,1,1,3.3839,3,0.7946,"Matt deserves a rating of 3 because he recognized the sound as a carbon monoxide detector and knew the kitchen was dangerous, but he did not take immediate action to prevent his cousin from going into the kitchen and getting harmed by the carbon monoxide. His inaction, despite having the knowledge to prevent the situation, contributed to the harm that occurred.",61,1,\bknew\b;\bknowledge\b;\brecogni[sz](?:e[sd]?|ing)\b,0,,1,\bharm(?:ed|ful|s)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_02-neutral,SUSHI,neutral,YS2009,0,0,1.0929,1,0.031,"Mitch deserves a rating of 1 (no blame) because he simply recommended the tuna based on a friend's recommendation and did not have personal knowledge of its quality or any reason to suspect it would not be good. His recommendation was based on trust and shared interest in the food, which is a common and reasonable social behavior.",58,1,\bknowledge\b;\bsuspect(?:ed|ing|s)?\b;\btrust(?:ed|ing|s)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_02-accidental,SUSHI,accidental,YS2009,0,1,2.8166,3,0.6055,"Mitch deserves a rating of 3 for blame because he recommended the tuna without knowing about the potential health risks associated with it, which led to a colleague getting parasites. While he did not intentionally harm anyone, his lack of awareness and responsibility in not verifying the quality of the fish before recommending it to his colleagues contributed to the situation.",61,1,\baware(?:ness)?\b;\bknow(?:s|ing)?\b;\bverif(?:y|ied|ying)\b,1,\bintent(?:ion(?:al(?:ly)?|s)?|ional)?\b,1,\bharm(?:ed|ful|s)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_02-attempted,SUSHI,attempted,YS2009,1,0,1.6719,2,0.224,"Mitch deserves a rating of 2 because he acted out of concern for his colleague's health, which is commendable, but his decision to recommend avoiding the tuna was based on hearsay rather than firsthand experience or concrete evidence, which could lead to unnecessary avoidance of a potentially good meal. His intent was good, but the method lacked thoroughness.",58,1,\bconcern(?:s|ed)?\s+(?:about|for|over|regarding)\b,1,\bintent(?:ion(?:al(?:ly)?|s)?|ional)?\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_02-intentional,SUSHI,intentional,YS2009,1,1,2.8404,3,0.6135,"Mitch deserves a rating of 3 because he recommended the tuna despite knowing or having concerns about its quality and potential health risks, which indirectly led to a colleague getting parasites. His responsibility is not full (4) because he did not directly cause the colleague to get sick, but his recommendation played a role in the decision to order the tuna.",61,1,\bconcern(?:s|ed)?\s+(?:about|for|over|regarding)\b;\bknow(?:s|ing)?\b,0,,1,\bsick(?:ness)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_03-neutral,SAFETY TOWN,neutral,YS2009,0,0,1.1392,1,0.0464,"Sam deserves a rating of 1 (no blame) because he trusted the boy's familiarity with smoky environments due to his parents being smokers, and the boy appeared comfortable and fine after participating in the activity at Safety Town. Sam's decision was based on the information he had and the boy's apparent well-being, which suggests no negligence on Sam's part.",59,1,\bbased on (?:the )?information\b;\btrust(?:ed|ing|s)?\b,1,\bnegligen(?:t|ce)\b,1,\bfine\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_03-accidental,SAFETY TOWN,accidental,YS2009,0,1,3.8609,4,0.9536,"Sam deserves full blame because he disregarded the boy's asthma condition, which made him particularly vulnerable to smoke, despite knowing the child's medical history and the specific risks involved in the activity at Safety Town. His assumption that the boy would be ""just fine"" due to his exposure to smoking parents was a serious oversight that led to a severe asthma attack and seizure",64,1,\bassum(?:e[sd]?|ing|ption)\b;\bdisregard(?:ed|ing|s)?\b;\bknow(?:s|ing)?\b,0,,1,\bfine\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_03-attempted,SAFETY TOWN,attempted,YS2009,1,0,3.1148,3,0.7049,"Sam deserves partial blame (3) because despite the parents' warning about the boy's asthma and his presumed sensitivity to smoke, Sam did not override the boy's participation in the activity at Safety Town, which contradicted his initial concern for the child's health. However, it's also important to consider that the boy himself did not exhibit a reaction to the smoke",60,1,\bconcern(?:s|ed)?\s+(?:about|for|over|regarding)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_03-intentional,SAFETY TOWN,intentional,YS2009,1,1,3.7838,4,0.9279,"Sam deserves full blame because despite being explicitly informed by the boy's parents about his asthma and the potential danger of smoke, Sam allowed the boy to enter the smoky environment at Safety Town, directly leading to a severe asthma attack and seizure.",43,1,\binform(?:ed|ing)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_04-neutral,MALARIA POND,neutral,YS2009,0,0,1.2833,1,0.0944,"Peter deserves a rating of 1 (no blame) because he believed the pond was safe based on the visible actions of other tourists and the fact that the pond was designated for tourists, indicating it was maintained and monitored for safety. He encouraged his friend to enjoy the experience, which was a positive and supportive action.",56,1,\bbelie(?:f|ve[sd]?|ving)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_04-accidental,MALARIA POND,accidental,YS2009,0,1,3.597,4,0.8657,"Peter deserves full blame (4) because he encouraged his friend to wade in a known unsafe pond despite the presence of malarial mosquitoes, disregarding the potential health risks and the fact that other tourists might not have been aware of the dangers. His decision was irresponsible and directly led to his friend contracting malaria.",54,1,\baware(?:ness)?\b;\bdisregard(?:ed|ing|s)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_04-attempted,MALARIA POND,attempted,YS2009,1,0,2.4123,3,0.4708,"Peter deserves a rating of 3 for blame because he knows the risk of malarial mosquitoes in Africa and should have advised his friend against wading in the pond despite its apparent cleanliness, considering the potential for mosquito breeding sites near water. His encouragement, despite the known risks, shows a lack of caution that could have been avoided with proper consideration of the local",64,1,\bconsider(?:ed|ing)\b;\bknow(?:s|ing)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_04-intentional,MALARIA POND,intentional,YS2009,1,1,3.7737,4,0.9246,"Peter deserves full blame (4) because despite being aware of the malarial risk in Africa and the fact that mosquitoes congregate around water, he encouraged his friend to wade in the pond, directly leading to his friend's malaria contraction after being bitten by mosquitoes.",44,1,\baware(?:ness)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_05-neutral,PORRIDGE,neutral,YS2009,0,0,1.6413,1,0.2138,"Eva does not deserve any blame because she acted based on the information provided by the note next to the porridge, which clearly indicated it was for ""baby Emily."" It was an honest mistake, and her niece was not harmed in any way.",43,1,\bbased on (?:the )?information\b,0,,1,\bharm(?:ed|ful|s)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_05-accidental,PORRIDGE,accidental,YS2009,0,1,3.2047,3,0.7349,"Eva deserves a rating of 3 because she should have double-checked the porridge despite the note, considering her nephew's known trickster behavior, which could have led her to suspect the porridge might not be safe. Additionally, the presence of detergent next to the container should have raised further caution.",49,1,\bconsider(?:ed|ing)\b;\bsuspect(?:ed|ing|s)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_05-attempted,PORRIDGE,attempted,YS2009,1,0,1.7597,1,0.2532,"Eva does not deserve any blame because she believed the porridge was fine based on its appearance and nutritional value, and her niece consumed it without any immediate adverse reactions, indicating it was not obviously harmful. Additionally, the niece's subsequent desire for more porridge suggests she enjoyed it and was not negatively affected by it.",55,1,\bbelie(?:f|ve[sd]?|ving)\b,1,\bdesire[sd]?\b,1,\bfine\b;\bharm(?:ed|ful|s)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_05-intentional,PORRIDGE,intentional,YS2009,1,1,3.2211,3,0.7404,"Eva deserves a rating of 3 because she should have been more cautious about the strange smell of the porridge, indicating potential contamination, before spoon-feeding it to her niece. Despite her suspicions, she proceeded without verifying the safety of the porridge, leading to a preventable incident.",46,1,\bverif(?:y|ied|ying)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_06-neutral,SPINACH,neutral,YS2009,0,0,1.2039,1,0.068,"Will deserves a rating of 1 because he acted on the information provided by official sources, which indicated that the bagged spinach was safe to eat after the E. coli contamination had been resolved. He trusted the official restocking and the reassurance that the spinach was no longer contaminated, which was based on accurate and updated information.",57,1,\btrust(?:ed|ing|s)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_06-accidental,SPINACH,accidental,YS2009,0,1,3.4474,3,0.8158,"Will deserves a rating of 3 for blame because he relied on the apparent official reassurance of the bagged spinach's safety despite the recent history of contamination issues and the lack of thorough inspections, which could have indicated potential risks. His decision to buy the bagged spinach, influenced by the misleading appearance of safety, contributed to his grandmother's illness.",59,0,,0,,1,\bill(?:ness)?\b,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_06-attempted,SPINACH,attempted,YS2009,1,0,1.1843,1,0.0614,"Will deserves a rating of 1 because he acted on the most recent and accurate information available to him, which indicated that the bagged spinach had been restocked and was 100% safe to eat. His concern was based on a local incident that day, which, while concerning, was not a reflection of the broader safety measures taken by the market or the",62,0,,0,,0,,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_06-intentional,SPINACH,intentional,YS2009,1,1,3.4334,3,0.8111,"Will deserves a rating of 3 because he was aware of the recent spinach contamination issue and chose to buy bagged spinach despite his concerns, indicating a lack of due diligence in ensuring the safety of the product for his grandmother.",41,1,\baware(?:ness)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_07-neutral,PEANUT ALLERGY,neutral,YS2009,0,0,1.0296,1,0.0099,"Susan deserves no blame because she took appropriate steps to ensure the student's safety by confirming with the student's brother and observing the student's reaction to peanuts, which indicated she had outgrown her allergy.",34,1,\bobserv(?:e[sd]?|ing)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_07-accidental,PEANUT ALLERGY,accidental,YS2009,0,1,3.7559,4,0.9186,"Susan deserves full blame (4) for not verifying the student's allergy status despite being informed about the student's newly developed peanut allergy and failing to take appropriate precautions, which led to a severe reaction.",34,1,\binform(?:ed|ing)\b;\bverif(?:y|ied|ying)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_07-attempted,PEANUT ALLERGY,attempted,YS2009,1,0,1.0046,1,0.0015,"Susan deserves no blame because she took reasonable precautions based on the information she had at the time, which was that the student previously had a peanut allergy and her family was not forthcoming with updated information. The student's reaction to being around peanuts, which Susan verified through direct observation, confirmed that the allergy had been outgrown.",57,1,\bbased on (?:the )?information\b;\bverif(?:y|ied|ying)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_07-intentional,PEANUT ALLERGY,intentional,YS2009,1,1,3.4949,4,0.8316,"Susan deserves full blame (4) for not verifying the student's peanut allergy status with the student or their parents directly before placing them in a classroom without any peanut restrictions, despite being informed about the student's newly developed severe peanut allergy. Her reliance solely on the brother's information and failure to implement immediate precautions led to a dangerous situation.",59,1,\binform(?:ed|ing)\b;\bverif(?:y|ied|ying)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_08-neutral,RABIES,neutral,YS2009,0,0,1.0262,1,0.0087,"1 (no blame): Chloe acted responsibly by ensuring the dog was healthy and suitable for adoption, and the lady was happy with her new pet, indicating a successful adoption process.",30,0,,0,,0,,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_08-accidental,RABIES,accidental,YS2009,0,1,3.953,4,0.9843,"Chloe deserves full blame (4) because she incorrectly assured the lady that the dogs had been through a thorough health inspection and were safe to adopt, when in fact they were infected with rabies and posed a serious health risk. Her negligence led directly to the lady being bitten and contracting rabies.",52,0,,1,\bnegligen(?:t|ce)\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_08-attempted,RABIES,attempted,YS2009,1,0,3.889,4,0.963,"Chloe deserves full blame because she knowingly gave a healthy dog to the lady despite her belief that all the new dogs were infected with rabies, which is both unethical and potentially dangerous. Her actions not only misled the lady but also endangered public health.",45,1,\bbelie(?:f|ve[sd]?|ving)\b,1,\bknowingly\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_08-intentional,RABIES,intentional,YS2009,1,1,3.953,4,0.9843,"Chloe deserves full blame because she knowingly gave a dog infected with rabies to a lady, disregarding the severe health risks involved, and directly contributed to the lady's exposure and potential infection with a fatal disease.",36,1,\bdisregard(?:ed|ing|s)?\b,1,\bknowingly\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_09-neutral,FRAT,neutral,YS2009,0,0,1.0462,1,0.0154,"Charles deserves a rating of 1 (no blame) because he correctly identified his friend's need for rest after studying hard, assumed he was asleep due to exhaustion, and did not interfere with his friend's choice to nap, showing respect for his friend's well-being.",43,1,\bassum(?:e[sd]?|ing|ption)\b;\bidentif(?:y|ied|ying)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_09-accidental,FRAT,accidental,YS2009,0,1,3.1692,3,0.7231,"Charles deserves a rating of 3 because he observed his friend in a potentially dangerous state and chose not to intervene, despite having reason to believe his friend was excessively drinking due to emotional distress. His inaction could have potentially saved his friend from a more severe outcome.",48,1,\bbelie(?:f|ve[sd]?|ving)\b;\bobserv(?:e[sd]?|ing)\b,0,,1,\boutcome[s]?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_09-attempted,FRAT,attempted,YS2009,1,0,1.1581,1,0.0527,"Charles deserves a rating of 1 because his friend was not in a coma but simply taking a nap, which is a common occurrence at parties, especially when someone is tired. Charles's assumption was incorrect, and he did not attempt to wake his friend despite his concerns, which was unnecessary and based on a misunderstanding.",55,1,\bassum(?:e[sd]?|ing|ption)\b;\bmisunderstanding\b,1,\battempt(?:ed|ing|s)?\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_09-intentional,FRAT,intentional,YS2009,1,1,3.034,3,0.678,"Charles deserves a rating of 3 because he recognized his friend was in trouble and chose not to wake him, indicating a lack of immediate action that could have potentially saved his friend from a fatal outcome. However, Charles did not contribute to the friend's excessive drinking, making him less blameworthy than if he had encouraged the friend to drink excessively.",61,1,\brecogni[sz](?:e[sd]?|ing)\b,0,,1,\boutcome[s]?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_10-neutral,MEATLOAF,neutral,YS2009,0,0,2.0987,2,0.3662,"Rebecca deserves a rating of 2 because she relied solely on the expiration date to determine the safety of the meat, which is not a reliable indicator of freshness or absence of bacterial growth, especially for ground beef which has a higher risk. Additionally, she served the meatloaf to children without confirming its safety through proper cooking techniques or checking for visual or smell",64,0,,0,,0,,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_10-accidental,MEATLOAF,accidental,YS2009,0,1,3.8846,4,0.9615,"Rebecca deserves full blame (4) for the incident because she served meatloaf made from potentially contaminated ground beef, ignoring the risk of food poisoning despite the presence of visible signs (invisible bacteria) indicating the meat was unsafe. Her reliance solely on the expiration date rather than proper food safety practices led to the children's severe food poisoning.",57,1,\bignor(?:e[sd]?|ing)\b,0,,1,\bpoison(?:ed|ing)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_10-attempted,MEATLOAF,attempted,YS2009,1,0,2.151,2,0.3837,"Rebecca deserves a rating of 2 because she chose to ignore the apparent freshness of the meat based on its sealed condition and her own belief about the expiration date, which contradicted the visual inspection of the meat's freshness. While it's important to consider expiration dates, the meat's sealed condition and appearance suggested it was still safe to eat, and the children",62,1,\bbelie(?:f|ve[sd]?|ving)\b;\bignor(?:e[sd]?|ing)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_10-intentional,MEATLOAF,intentional,YS2009,1,1,3.7555,4,0.9185,"Rebecca deserves full blame (4) for serving meatloaf made from potentially contaminated ground beef, given her awareness of the expired expiration date and her belief that the meat was unsafe to eat, which directly led to the children's severe food poisoning and hospitalization.",43,1,\baware(?:ness)?\b;\bbelie(?:f|ve[sd]?|ving)\b,0,,1,\bpoison(?:ed|ing)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_11-neutral,TREE HOUSE,neutral,YS2009,0,0,1.7625,1,0.2542,"Joshua deserves a rating of 1 (no blame) because he discovered the tree house and believed it to be safe based on its new and sturdy appearance, which he shared with his buddy. It's not his fault if the tree house turns out to be less stable than he assumed, as he did not have any reason to believe otherwise at the time.",63,1,\bassum(?:e[sd]?|ing|ption)\b;\bbelie(?:f|ve[sd]?|ving)\b;\bdiscover(?:ed|ing|y)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_11-accidental,TREE HOUSE,accidental,YS2009,0,1,3.7208,4,0.9069,"Joshua deserves full blame (4) because he irresponsibly brought his buddy into a known dangerous tree house without ensuring its safety, leading to severe injuries. His belief in the tree house's sturdiness despite its rotting wood and broken floorboards demonstrates gross negligence.",42,1,\bbelie(?:f|ve[sd]?|ving)\b,1,\bnegligen(?:t|ce)\b,1,\binjur(?:e[sd]?|y|ies)\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_11-attempted,TREE HOUSE,attempted,YS2009,1,0,1.9109,1,0.3036,"Joshua deserves a rating of 1 (no blame) because he initially believed the tree house was unsafe due to its old appearance, which might have been a reasonable assumption given its looks. However, once he brought his buddy there and saw him having fun, Joshua allowed the activity to continue, indicating he trusted the tree house's safety for his buddy despite his",62,1,\bassum(?:e[sd]?|ing|ption)\b;\bbelie(?:f|ve[sd]?|ving)\b;\btrust(?:ed|ing|s)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_11-intentional,TREE HOUSE,intentional,YS2009,1,1,3.6917,4,0.8972,"Joshua deserves full blame (4) because he knowingly brought his buddy to an abandoned, dangerous tree house with rotting wood and obvious structural hazards, disregarding the safety risks involved. His decision to invite his buddy to enter a clearly unsafe structure directly led to the accident.",46,1,\bdisregard(?:ed|ing|s)?\b,1,\baccident(?:al(?:ly)?|s)?\b;\bknowingly\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_12-neutral,IRON,neutral,YS2009,0,0,1.4579,1,0.1526,"Josephine deserves a rating of 1 because she correctly identified that the iron was no longer hot and posed no risk of burning her sister since it was unplugged and had been turned off for three hours, making it safe to touch. Her actions were based on accurate information about the iron's current state, and she allowed her sister to play by the sink without",65,1,\bidentif(?:y|ied|ying)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_12-accidental,IRON,accidental,YS2009,0,1,3.6252,4,0.8751,"Josephine deserves full blame (4) for the incident because she knew the iron was still hot from her mother's recent use and could cause severe burns, yet she allowed her sister to play near it without ensuring it was safely handled or unplugged, leading to her sister's injury.",48,1,\bknew\b,0,,1,\binjur(?:e[sd]?|y|ies)\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_12-attempted,IRON,attempted,YS2009,1,0,1.2023,1,0.0674,"Josephine deserves a rating of 1 because she correctly identified that the iron was turned off and thus no longer hot, making it safe to touch. Her concern was unfounded given the circumstances, and she allowed her sister to continue without interference, which was the correct action to take.",49,1,\bidentif(?:y|ied|ying)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_12-intentional,IRON,intentional,YS2009,1,1,3.5698,4,0.8566,"Josephine deserves full blame (4) for the incident because she was aware that the iron was still extremely hot and could cause severe burns, yet she allowed her sister to play near the dangerous appliance, leading to her sister getting badly burned. Josephine's negligence in safeguarding her sister from harm constitutes full responsibility for the accident.",56,1,\baware(?:ness)?\b,1,\baccident(?:al(?:ly)?|s)?\b;\bnegligen(?:t|ce)\b,1,\bharm(?:ed|ful|s)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_13-neutral,SEATBELT,neutral,YS2009,0,0,1.6396,1,0.2132,"John deserves a rating of 1 (no blame) because the ride is tame and has never caused injury without seatbelts, and he believes seatbelts are unnecessary based on prior experience and information. Additionally, he respects the customer's choice to not fasten the seatbelt without intervening or expressing concern.",48,1,\bbelie(?:f|ve[sd]?|ving)\b,0,,1,\binjur(?:e[sd]?|y|ies)\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_13-accidental,SEATBELT,accidental,YS2009,0,1,3.1087,3,0.7029,"John deserves a rating of 3 for blame because he chose to remain silent about the potential danger of not wearing a seatbelt on a bumpy ride, despite knowing from experience that it could lead to injury. His silence, influenced by his belief that seatbelts are unnecessary, contributed to the customer's injury by not providing crucial safety information.",58,1,\bbelie(?:f|ve[sd]?|ving)\b;\bknow(?:s|ing)?\b,0,,1,\binjur(?:e[sd]?|y|ies)\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_13-attempted,SEATBELT,attempted,YS2009,1,0,2.3212,2,0.4404,"John deserves a rating of 2 because he chose to remain silent rather than inform the customer about the potential safety risks of not wearing a seatbelt, despite his personal belief that they are necessary. His silence could be interpreted as negligence, especially considering his prior knowledge and the potential for unforeseen circumstances.",53,1,\bbelie(?:f|ve[sd]?|ving)\b;\bconsider(?:ed|ing)\b;\bknowledge\b,1,\bnegligen(?:t|ce)\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_13-intentional,SEATBELT,intentional,YS2009,1,1,3.3388,3,0.7796,"John deserves a rating of 3 because he knew the seatbelts were essential for safety but chose not to intervene or inform the customer, indirectly contributing to the customer's injury. His silence, despite knowing the risks, suggests a level of responsibility for the outcome.",44,1,\bknew\b;\bknow(?:s|ing)?\b,0,,1,\binjur(?:e[sd]?|y|ies)\b;\boutcome[s]?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_14-neutral,IGLOO,neutral,YS2009,0,0,1.0727,1,0.0242,"Sarah deserves a rating of 1 (no blame) because she believed the igloo was safe based on her experience building similar structures before, and she encouraged her friend to play inside, trusting its structural integrity. There was no indication of negligence or recklessness on Sarah's part regarding the igloo's safety.",50,1,\bbelie(?:f|ve[sd]?|ving)\b;\btrust(?:ed|ing|s)?\b,1,\bnegligen(?:t|ce)\b;\brecklessn?e?s?s?\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_14-accidental,IGLOO,accidental,YS2009,0,1,3.3444,3,0.7815,"Sarah deserves a rating of 3 for blame because she should have known the igloo's instability given her past experience building similar structures, and she failed to adequately warn her friend about the potential danger, leading to the unfortunate accident.",40,0,,1,\baccident(?:al(?:ly)?|s)?\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_14-attempted,IGLOO,attempted,YS2009,1,0,2.1691,2,0.3897,"Sarah deserves a rating of 2 for blame because she built the igloo, knows its potential instability, and has a responsibility to ensure her friend's safety, despite her mother's warning. Her decision to let her friend play inside, despite her concerns, shows a lack of prioritizing safety over fun in this instance.",52,1,\bknow(?:s|ing)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_14-intentional,IGLOO,intentional,YS2009,1,1,3.1409,3,0.7136,"Sarah deserves a rating of 3 for blame because she was aware of the igloo's instability and still allowed her friend to enter, despite the clear risk of it collapsing. While she warned her friend about the danger, her decision to let her friend proceed ultimately led to the accident.",50,1,\baware(?:ness)?\b,1,\baccident(?:al(?:ly)?|s)?\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_15-neutral,WET FLOOR,neutral,YS2009,0,0,1.0254,1,0.0085,"Mary deserves no blame because she did not have the ability to influence the elderly man's actions directly, as she chose not to shout a warning despite observing his potential danger. The man saw the caution sign himself and reacted accordingly, safely crossing the terminal.",45,1,\bobserv(?:e[sd]?|ing)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_15-accidental,WET FLOOR,accidental,YS2009,0,1,2.7644,3,0.5881,"Mary deserves a rating of 3 for blame because she observed the elderly man facing a potential hazard (the wet floor with a caution sign) but chose not to intervene or alert him, despite believing he might not perceive the danger. Her inaction contributed to the accident, making her partially responsible for the outcome.",54,1,\bbelie(?:f|ve[sd]?|ving)\b;\bobserv(?:e[sd]?|ing)\b;\bperceiv(?:e[sd]?|ing)\b,1,\baccident(?:al(?:ly)?|s)?\b,1,\boutcome[s]?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_15-attempted,WET FLOOR,attempted,YS2009,1,0,1.0646,1,0.0215,"Mary deserves no blame because she did not have the ability to directly warn the elderly man about the caution sign, as he was not looking in her direction and she could not reach him to alert him verbally or physically. Her lack of action was due to the immediate inability to intervene effectively, and fortunately, the man saw the caution sign himself and avoided harm.",66,0,,0,,1,\bharm(?:ed|ful|s)?\b,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_15-intentional,WET FLOOR,intentional,YS2009,1,1,2.7477,3,0.5826,"Mary deserves a rating of 3 because she observed a potential hazard and had the opportunity to warn the elderly man to prevent an accident, but chose not to intervene, which could have contributed to his injury.",37,1,\bobserv(?:e[sd]?|ing)\b,1,\baccident(?:al(?:ly)?|s)?\b,1,\binjur(?:e[sd]?|y|ies)\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_16-neutral,TEENAGERS,neutral,YS2009,0,0,1.0684,1,0.0228,"1 (no blame): Jessica did not interfere with the teenagers' decision to ski down the slope, assuming they were expert enough to handle it safely based on her observation of their equipment and demeanor. Her choice to remain silent and let them proceed without intervention was reasonable given the context.",50,1,\bassum(?:e[sd]?|ing|ption)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_16-accidental,TEENAGERS,accidental,YS2009,0,1,3.1669,3,0.7223,"Jessica deserves a rating of 3 because she had the opportunity to warn the teenagers about the danger ahead but chose to ski past them without saying anything, despite her belief that they were inexperienced and potentially unaware of the risks. Her decision not to intervene, even though she had the chance to prevent a potential accident, contributes to their crash.",61,1,\bbelie(?:f|ve[sd]?|ving)\b;\bunaware\b,1,\baccident(?:al(?:ly)?|s)?\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_16-attempted,TEENAGERS,attempted,YS2009,1,0,2.2215,1,0.4072,"1 (no blame): Jessica's assumption about the teenagers' skill level based on their ski rentals was incorrect, and she chose not to intervene, which is a personal decision. The teenagers demonstrated their competence by safely skiing down the slope, suggesting they were capable of handling the challenge.",47,1,\bassum(?:e[sd]?|ing|ption)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_16-intentional,TEENAGERS,intentional,YS2009,1,1,2.9399,3,0.6466,"Jessica deserves a rating of 3 because she observed the teenagers' potential danger and had the opportunity to warn them about the rocky section, which could have prevented their accident. Her decision not to intervene, despite recognizing their novice skill level and the risk they faced, suggests a level of responsibility for their injuries.",54,1,\bobserv(?:e[sd]?|ing)\b;\brecogni[sz](?:e[sd]?|ing)\b,1,\baccident(?:al(?:ly)?|s)?\b,1,\binjur(?:e[sd]?|y|ies)\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_17-neutral,HAM,neutral,YS2009,0,0,1.0377,1,0.0126,"Noel deserves a rating of 1 (no blame) because she followed her belief that the ham was fresh and safe to eat based on her mother's shopping pattern, and her friend enjoyed the sandwich without any immediate adverse effects.",39,1,\bbelie(?:f|ve[sd]?|ving)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_17-accidental,HAM,accidental,YS2009,0,1,3.5271,4,0.8424,"Noel deserves full blame (4) because she disregarded clear signs of spoilage and her friend's health by serving potentially unsafe, spoiled ham, leading to her friend's food poisoning.",28,1,\bdisregard(?:ed|ing|s)?\b,0,,1,\bpoison(?:ed|ing)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_17-attempted,HAM,attempted,YS2009,1,0,1.2314,1,0.0771,"Noel deserves a rating of 1 because she based her decision to make the sandwich on the apparent freshness and recent purchase date of the ham, which she believed made it safe to eat. Her friend enjoyed the sandwich without any adverse effects, indicating that Noel's assessment was reasonable under the circumstances.",52,1,\bassess(?:ed|ing|ment)?\b;\bbelie(?:f|ve[sd]?|ving)\b,0,,0,,1
