story_id,source,scenario_id,scenario_group,condition,intent_label,outcome_label,word_count,text
YS2009-YS2009_08-neutral,YS2009,YS2009_08,RABIES,neutral,innocent,no_harm,96,"Chloe works at the pound. Several new dogs have just come in. A lady comes in, interested in taking one of the new dogs home with her. The dogs are very healthy and active and will make great pets for anyone who loves dogs. Chloe talks with one of the other people at the pound. Chloe believes that the new dogs have been through a thorough health inspection and will make good pets. Chloe gives the lady one of the new dogs. It is in perfect health, and the lady bonds immediately with her new pet."
YS2009-YS2009_08-accidental,YS2009,YS2009_08,RABIES,accidental,innocent,harm,99,"Chloe works at the pound. Several new dogs have just come in. A lady comes in, interested in taking one of the new dogs home with her. The dogs are very sick with rabies and will make their owners sick too by biting them. Chloe talks with one of the other people at the pound. Chloe believes that the new dogs have been through a thorough health inspection and will make good pets. Chloe gives the lady one of the new dogs. It is infected with rabies and bites the lady on the neck on the very first day."
YS2009-YS2009_08-attempted,YS2009,YS2009_08,RABIES,attempted,guilty,no_harm,94,"Chloe works at the pound. Several new dogs have just come in. A lady comes in, interested in taking one of the new dogs home with her. The dogs are very healthy and active and will make great pets for anyone who loves dogs. Chloe talks with one of the other people at the pound. Chloe believes that the new dogs all failed their health inspection and are infected with rabies. Chloe gives the lady one of the new dogs. It is in perfect health, and the lady bonds immediately with her new pet."
YS2009-YS2009_08-intentional,YS2009,YS2009_08,RABIES,intentional,guilty,harm,97,"Chloe works at the pound. Several new dogs have just come in. A lady comes in, interested in taking one of the new dogs home with her. The dogs are very sick with rabies and will make their owners sick too by biting them. Chloe talks with one of the other people at the pound. Chloe believes that the new dogs all failed their health inspection and are infected with rabies. Chloe gives the lady one of the new dogs. It is infected with rabies and bites the lady on the neck on the very first day."
YS2009-YS2009_09-neutral,YS2009,YS2009_09,FRAT,neutral,innocent,no_harm,91,"Charles is at a fraternity party where people are drinking lots of beer. He is having fun mingling when he notices a friend on a couch with his eyes closed. Charles’s friend did not drink but had felt exhausted during the party. He is taking a quick nap on the couch now. Charles believes that his friend is asleep because he’d needed some rest after studying hard for his midterm exams. Charles does not try to wake his friend. His friend wakes up after fifteen minutes and rejoins the party, refreshed."
YS2009-YS2009_09-accidental,YS2009,YS2009_09,FRAT,accidental,innocent,harm,97,Charles is at a fraternity party where people are drinking lots of beer. He is having fun mingling when he notices a friend on a couch with his eyes closed. Charles’ friend had just failed his exams and was drinking heavily to take his mind off them. He’s passed out now. Charles believes that his friend is asleep because he’d needed some rest after studying hard for his midterm exams. Charles does not try to wake his friend. His friend enters into a coma and has to be taken to the hospital where he never wakes up.
YS2009-YS2009_09-attempted,YS2009,YS2009_09,FRAT,attempted,guilty,no_harm,95,"Charles is at a fraternity party where people are drinking lots of beer. He is having fun mingling when he notices a friend on a couch with his eyes closed. Charles’s friend did not drink but had felt exhausted during the party. He is taking a quick nap on the couch now. Charles believes that his friend drank too much and is now in a coma because he’d failed too many of his midterm exams. Charles does not try to wake his friend. His friend wakes up after fifteen minutes and rejoins the party, refreshed."
YS2009-YS2009_09-intentional,YS2009,YS2009_09,FRAT,intentional,guilty,harm,101,Charles is at a fraternity party where people are drinking lots of beer. He is having fun mingling when he notices a friend on a couch with his eyes closed. Charles’ friend had just failed his exams and was drinking heavily to take his mind off them. He’s passed out now. Charles believes that his friend drank too much and is now in a coma because he’d failed too many of his midterm exams. Charles does not try to wake his friend. His friend enters into a coma and has to be taken to the hospital where he never wakes up.
YS2009-YS2009_10-neutral,YS2009,YS2009_10,MEATLOAF,neutral,innocent,no_harm,103,"Rebecca works at a day care. For lunch, Rebecca plans to make meatloaf for all of the children. She opens a package of ground beef to make the meatloaf. The meat is actually completely fresh, because the package was tightly sealed while stored in the fridge. So the meat is safe to eat. Rebecca believes that ground beef is perfectly safe to eat because the expiration date on it is two weeks away from now. Rebecca makes meatloaf out of the ground beef and serves it to the children. The children eat the meal and find it delicious. They are quite full afterwards."
YS2009-YS2009_10-accidental,YS2009,YS2009_10,MEATLOAF,accidental,innocent,harm,104,"Rebecca works at a day care. For lunch, Rebecca plans to make meatloaf for all of the children. She opens a package of ground beef to make the meatloaf. The meat has some invisible but very deadly bacteria on it, because of a small tear in the seal. So the meat is not safe to eat. Rebecca believes that ground beef is perfectly safe to eat because the expiration date on it is two weeks away from now. Rebecca makes meatloaf out of the ground beef and serves it to the children. The children suffer from diarrhea, and are hospitalized with severe food poisoning."
YS2009-YS2009_10-attempted,YS2009,YS2009_10,MEATLOAF,attempted,guilty,no_harm,102,"Rebecca works at a day care. For lunch, Rebecca plans to make meatloaf for all of the children. She opens a package of ground beef to make the meatloaf. The meat is actually completely fresh, because the package was tightly sealed while stored in the fridge. So the meat is safe to eat. Rebecca believes that the ground beef is not safe to eat, because the expiration date on it passed two weeks ago. Rebecca makes meatloaf out of the ground beef and serves it to the children. The children eat the meal and find it delicious. They are quite full afterwards."
YS2009-YS2009_10-intentional,YS2009,YS2009_10,MEATLOAF,intentional,guilty,harm,103,"Rebecca works at a day care. For lunch, Rebecca plans to make meatloaf for all of the children. She opens a package of ground beef to make the meatloaf. The meat has some invisible but very deadly bacteria on it, because of a small tear in the seal. So the meat is not safe to eat. Rebecca believes that the ground beef is not safe to eat, because the expiration date on it passed two weeks ago. Rebecca makes meatloaf out of the ground beef and serves it to the children. The children suffer from diarrhea, and are hospitalized with severe food poisoning."
YS2009-YS2009_11-neutral,YS2009,YS2009_11,TREE HOUSE,neutral,innocent,no_harm,93,"Joshua finds an abandoned tree house in the woods. He takes a younger buddy there to show him his great discovery. The tree house is new and built with thick heavy wood, so it makes a very safe and fun hangout spot for boys. Due to its brand-new appearance, Joshua believes that the tree house is sturdy and that it will be a safe and place for them to play. Joshua invites his buddy to climb into the tree house. His buddy jumps around and has a great time up in the air."
YS2009-YS2009_11-accidental,YS2009,YS2009_11,TREE HOUSE,accidental,innocent,harm,89,"Joshua finds an abandoned tree house in the woods. He takes a younger buddy there to show him his great discovery. The tree house is old and built with now rotting wood, so it is incredibly dangerous to even set foot in. Due to its brand-new appearance, Joshua believes that the tree house is sturdy and that it will be a safe and place for them to play. Joshua invites his buddy to climb into the tree house. His buddy breaks both his legs after falling through broken floorboards."
YS2009-YS2009_11-attempted,YS2009,YS2009_11,TREE HOUSE,attempted,guilty,no_harm,93,"Joshua finds an abandoned tree house in the woods. He takes a younger buddy there to show him his great discovery. The tree house is new and built with thick heavy wood, so it makes a very safe and fun hangout spot for boys. Due to its old, dingy appearance, Joshua believes that the tree house is weak and that it will be an unsafe place for them to play. Joshua invites his buddy to climb into the tree house. His buddy jumps around and has a great time up in the air."
YS2009-YS2009_11-intentional,YS2009,YS2009_11,TREE HOUSE,intentional,guilty,harm,89,"Joshua finds an abandoned tree house in the woods. He takes a younger buddy there to show him his great discovery. The tree house is old and built with now rotting wood, so it is incredibly dangerous to even set foot in. Due to its old, dingy appearance, Joshua believes that the tree house is weak and that it will be an unsafe place for them to play. Joshua invites his buddy to climb into the tree house. His buddy breaks both his legs after falling through broken floorboards."
YS2009-YS2009_12-neutral,YS2009,YS2009_12,IRON,neutral,innocent,no_harm,110,"Josephine and her little sister are in the bathroom doing makeovers by the sink. Josephine had straightened her hair earlier in the day using a straightening iron. The iron is still on the sink. Josephine’s mother had turned the button on the iron off three hours ago, so it is no longer hot and is perfectly safe to touch. Since the cord on the iron was unplugged, Josephine believes that it is no longer hot and cannot burn her sister. Josephine lets her sister continue to play by the sink. Her sister’s arm hits the iron, but it’s okay since the iron is cold. They have fun continuing their makeovers."
YS2009-YS2009_12-accidental,YS2009,YS2009_12,IRON,accidental,innocent,harm,107,"Josephine and her little sister are in the bathroom doing makeovers by the sink. Josephine had straightened her hair earlier in the day using a straightening iron. The iron is still on the sink. Josephine’s mother had just used the iron herself five minutes ago, so it is still extremely hot and could cause severe burns. Since the cord on the iron was unplugged, Josephine believes that it is no longer hot and cannot burn her sister. Josephine lets her sister continue to play by the sink. Her sister’s arm hits the iron, and she gets badly burned. She cries hysterically all the way the emergency room."
YS2009-YS2009_12-attempted,YS2009,YS2009_12,IRON,attempted,guilty,no_harm,113,"Josephine and her little sister are in the bathroom doing makeovers by the sink. Josephine had straightened her hair earlier in the day using a straightening iron. The iron is still on the sink. Josephine’s mother had turned the button on the iron off three hours ago, so it is no longer hot and is perfectly safe to touch. Since the cord on the iron is still in the socket, Josephine believes that it is still hot and could easily burn her sister. Josephine lets her sister continue to play by the sink. Her sister’s arm hits the iron, but it’s okay since the iron is cold. They have fun continuing their makeovers."
YS2009-YS2009_12-intentional,YS2009,YS2009_12,IRON,intentional,guilty,harm,110,"Josephine and her little sister are in the bathroom doing makeovers by the sink. Josephine had straightened her hair earlier in the day using a straightening iron. The iron is still on the sink. Josephine’s mother had just used the iron herself five minutes ago, so it is still extremely hot and could cause severe burns. Since the cord on the iron is still in the socket, Josephine believes that it is still hot and could easily burn her sister. Josephine lets her sister continue to play by the sink. Her sister’s arm hits the iron, and she gets badly burned. She cries hysterically all the way the emergency room."
YS2009-YS2009_13-neutral,YS2009,YS2009_13,SEATBELT,neutral,innocent,no_harm,97,"John works at an old and very small amusement park. His job is to operate one of the rides. One of the customers finds the seatbelts uncomfortable, so he leaves them unfastened. The ride is actually quite tame, so wearing seatbelts is really unnecessary. Nobody has ever been injured before riding without seatbelts. Having heard from his friend who operated this ride before, John believes that the seatbelts aren’t necessary at all for this ride. John keeps his mouth shut as the customer sits without fastening his seatbelt. The customer enjoys the ride just like everyone else."
YS2009-YS2009_13-accidental,YS2009,YS2009_13,SEATBELT,accidental,innocent,harm,99,"John works at an old and very small amusement park. His job is to operate one of the rides. One of the customers finds the seatbelts uncomfortable, so he leaves them unfastened. The ride is actually quite bumpy and dangerous, so anyone not wearing a seatbelt risks getting tossed and getting hurt. Having heard from his friend who operated this ride before, John believes that the seatbelts aren’t necessary at all for this ride. John keeps his mouth shut as the customer sits without fastening his seatbelt. The customer gets tossed during the ride and suffers a severe concussion."
YS2009-YS2009_13-attempted,YS2009,YS2009_13,SEATBELT,attempted,guilty,no_harm,96,"John works at an old and very small amusement park. His job is to operate one of the rides. One of the customers finds the seatbelts uncomfortable, so he leaves them unfastened. The ride is actually quite tame, so wearing seatbelts is really unnecessary. Nobody has ever been injured before riding without seatbelts. Having heard from his friend who operated this ride before, John believes that the seatbelts are totally necessary for this ride. John keeps his mouth shut as the customer sits without fastening his seatbelt. The customer enjoys the ride just like everyone else."
YS2009-YS2009_13-intentional,YS2009,YS2009_13,SEATBELT,intentional,guilty,harm,98,"John works at an old and very small amusement park. His job is to operate one of the rides. One of the customers finds the seatbelts uncomfortable, so he leaves them unfastened. The ride is actually quite bumpy and dangerous, so anyone not wearing a seatbelt risks getting tossed and getting hurt. Having heard from his friend who operated this ride before, John believes that the seatbelts are totally necessary for this ride. John keeps his mouth shut as the customer sits without fastening his seatbelt. The customer gets tossed during the ride and suffers a severe concussion."
YS2009-YS2009_14-neutral,YS2009,YS2009_14,IGLOO,neutral,innocent,no_harm,97,"Sarah built a huge play igloo out of snowballs yesterday. Her friend is over today, and she is totally intrigued by the igloo. The igloo is sturdily built. The snowballs have frozen solid into strong walls, so it’s fine for Sarah’s friend to play inside all she wants. Because she has built igloos like this many times before, Sarah believes that the igloo has strong walls and ceilings and is safe to play in. Sarah tells her friend to go inside the igloo. Her friend plays around inside and has a great time pretending she’s an Eskimo."
YS2009-YS2009_14-accidental,YS2009,YS2009_14,IGLOO,accidental,innocent,harm,101,"Sarah built a huge play igloo out of snowballs yesterday. Her friend is over today, and she is totally intrigued by the igloo. The snowballs in the igloo walls are not properly balanced and will cave in at moderate movement, so it’s not safe for Sarah’s friend to go inside. Because she has built igloos like this many times before, Sarah believes that the igloo has strong walls and ceilings and is safe to play in. Sarah tells her friend to go inside the igloo. Her friend jumps because she is excited, and the icy snowballs crash in on her head."
YS2009-YS2009_14-attempted,YS2009,YS2009_14,IGLOO,attempted,guilty,no_harm,97,"Sarah built a huge play igloo out of snowballs yesterday. Her friend is over today, and she is totally intrigued by the igloo. The igloo is sturdily built. The snowballs have frozen solid into strong walls, so it’s fine for Sarah’s friend to play inside all she wants. Because her mother warned her about playing in igloos like this, Sarah believes that the igloo could cave in and is not safe to play in. Sarah tells her friend to go inside the igloo. Her friend plays around inside and has a great time pretending she’s an Eskimo."
YS2009-YS2009_14-intentional,YS2009,YS2009_14,IGLOO,intentional,guilty,harm,101,"Sarah built a huge play igloo out of snowballs yesterday. Her friend is over today, and she is totally intrigued by the igloo. The snowballs in the igloo walls are not properly balanced and will cave in at moderate movement, so it’s not safe for Sarah’s friend to go inside. Because her mother warned her about playing in igloos like this, Sarah believes that the igloo could cave in and is not safe to play in. Sarah tells her friend to go inside the igloo. Her friend jumps because she is excited, and the icy snowballs crash in on her head."
YS2009-YS2009_15-neutral,YS2009,YS2009_15,WET FLOOR,neutral,innocent,no_harm,108,"Mary is at the airport. She sees an elderly man with a cane clumsily running down the terminal. The floor in the terminal has just been mopped, and there is a “Caution” sign. The man sees the caution sign right in front of him, so he’ll slow down when he reaches the wet part of the floor. Mary believes that the man sees the sign since he is staring right at it. She thinks that he’ll slow down when he reaches the wet part of the floor. Mary does not shout for the elderly man to slow down. The man slows down and walks safely across the terminal."
YS2009-YS2009_15-accidental,YS2009,YS2009_15,WET FLOOR,accidental,innocent,harm,107,"Mary is at the airport. She sees an elderly man with a cane clumsily running down the terminal. The floor in the terminal has just been mopped, and there is a “Caution” sign. The man completely misses the caution sign, so he’ll continue running clumsily in order to make his flight in time. Mary believes that the man sees the sign since he is staring right at it. She thinks that he’ll slow down when he reaches the wet part of the floor. Mary does not shout for the elderly man to slow down. The man slips on the wet floor and falls hard, breaking his hip."
YS2009-YS2009_15-attempted,YS2009,YS2009_15,WET FLOOR,attempted,guilty,no_harm,107,"Mary is at the airport. She sees an elderly man with a cane clumsily running down the terminal. The floor in the terminal has just been mopped, and there is a “Caution” sign. The man sees the caution sign right in front of him, so he’ll slow down when he reaches the wet part of the floor. Mary believes that the man has not seen the caution sign himself since he is not looking in front of him. She thinks that he’ll slip and get hurt. Mary does not shout for the elderly man to slow down. The man slows down and walks safely across the terminal."
YS2009-YS2009_15-intentional,YS2009,YS2009_15,WET FLOOR,intentional,guilty,harm,106,"Mary is at the airport. She sees an elderly man with a cane clumsily running down the terminal. The floor in the terminal has just been mopped, and there is a “Caution” sign. The man completely misses the caution sign, so he’ll continue running clumsily in order to make his flight in time. Mary believes that the man has not seen the caution sign himself since he is not looking in front of him. She thinks that he’ll slip and get hurt. Mary does not shout for the elderly man to slow down. The man slips on the wet floor and falls hard, breaking his hip."
YS2009-YS2009_16-neutral,YS2009,YS2009_16,TEENAGERS,neutral,innocent,no_harm,91,"Jessica is skiing in Colorado. She sees a group of teenagers about to ski down a slope that feeds into a dangerously rocky section of the mountain. The teenagers are professional skiers and know how to ski down the most difficult slopes under any conditions. Jessica believes that the teenagers must be expert skiers, based on their impressive skis and equipment, and that they must know how to maneuver around the rocks. Jessica skis past the teenagers without saying anything. The teenagers ski down the slope and have an awesome time."
YS2009-YS2009_16-accidental,YS2009,YS2009_16,TEENAGERS,accidental,innocent,harm,95,"Jessica is skiing in Colorado. She sees a group of teenagers about to ski down a slope that feeds into a dangerously rocky section of the mountain. The teenagers are only novice skiers and do not know how to ski very well at all especially on rocky terrain. Jessica believes that the teenagers must be expert skiers, based on their impressive skis and equipment, and that they must know how to maneuver around the rocks. Jessica skis past the teenagers without saying anything. The teenagers ski down the slope and crash into the sharp rocks."
YS2009-YS2009_16-attempted,YS2009,YS2009_16,TEENAGERS,attempted,guilty,no_harm,91,"Jessica is skiing in Colorado. She sees a group of teenagers about to ski down a slope that feeds into a dangerously rocky section of the mountain. The teenagers are professional skiers and know how to ski down the most difficult slopes under any conditions. Jessica believes that the teenagers are only novice skiers, based on their cheap ski rentals, and that they must not know how to maneuver around the rocks. Jessica skis past the teenagers without saying anything. The teenagers ski down the slope and have an awesome time."
YS2009-YS2009_16-intentional,YS2009,YS2009_16,TEENAGERS,intentional,guilty,harm,95,"Jessica is skiing in Colorado. She sees a group of teenagers about to ski down a slope that feeds into a dangerously rocky section of the mountain. The teenagers are only novice skiers and do not know how to ski very well at all especially on rocky terrain. Jessica believes that the teenagers are only novice skiers, based on their cheap ski rentals, and that they must not know how to maneuver around the rocks. Jessica skis past the teenagers without saying anything. The teenagers ski down the slope and crash into the sharp rocks."
YS2009-YS2009_17-neutral,YS2009,YS2009_17,HAM,neutral,innocent,no_harm,96,"Noel and a friend are having lunch on Saturday. They are making sandwiches with stuff from Noel’s fridge, when Noel’s friend says she’d prefer a ham sandwich. The ham in the refrigerator is high quality and was purchased just a day ago. It’s fresh and ready to be used in sandwiches. Since Noel’s mom always shops for meats only on Fridays, Noel believes that the ham in the refrigerator is fresh and is safe to eat. Noel makes a ham sandwich for her friend. Her friend enjoys the sandwich, and they go outside to play afterwards."
YS2009-YS2009_17-accidental,YS2009,YS2009_17,HAM,accidental,innocent,harm,95,"Noel and a friend are having lunch on Saturday. They are making sandwiches with stuff from Noel’s fridge, when Noel’s friend says she’d prefer a ham sandwich. The ham in the refrigerator was purchased a week ago and has since become slightly spoiled, so it’s not safe to eat. Since Noel’s mom always shops for meats only on Fridays, Noel believes that the ham in the refrigerator is fresh and is safe to eat. Noel makes a ham sandwich for her friend. Her friend eats the sandwich and throws up all night from food poisoning."
YS2009-YS2009_17-attempted,YS2009,YS2009_17,HAM,attempted,guilty,no_harm,97,"Noel and a friend are having lunch on Saturday. They are making sandwiches with stuff from Noel’s fridge, when Noel’s friend says she’d prefer a ham sandwich. The ham in the refrigerator is high quality and was purchased just a day ago. It’s fresh and ready to be used in sandwiches. Since Noel’s mom usually shops for meat only on Sundays, Noel believes that the ham in the refrigerator is very old and not safe to eat. Noel makes a ham sandwich for her friend. Her friend enjoys the sandwich, and they go outside to play afterwards."
YS2009-YS2009_17-intentional,YS2009,YS2009_17,HAM,intentional,guilty,harm,96,"Noel and a friend are having lunch on Saturday. They are making sandwiches with stuff from Noel’s fridge, when Noel’s friend says she’d prefer a ham sandwich. The ham in the refrigerator was purchased a week ago and has since become slightly spoiled, so it’s not safe to eat. Since Noel’s mom usually shops for meat only on Sundays, Noel believes that the ham in the refrigerator is very old and not safe to eat. Noel makes a ham sandwich for her friend. Her friend eats the sandwich and throws up all night from food poisoning."
YS2009-YS2009_18-neutral,YS2009,YS2009_18,LAPTOP,neutral,innocent,no_harm,100,"Vince is a new computer technician at a store. A customer comes to the store to get her laptop checked out. The laptop gets very hot after only 10 minutes of work. The laptop is within the normal range in terms of heating up with use. It’s totally safe to use on one’s desk and lap. Vince checks with his boss and comes back believing it is very normal for all laptops to heat up during use. Vince returns the laptop to the customer. The customer goes home, and uses her laptop to get a lot of important work done."
YS2009-YS2009_18-accidental,YS2009,YS2009_18,LAPTOP,accidental,innocent,harm,96,"Vince is a new computer technician at a store. A customer comes to the store to get her laptop checked out. The laptop gets very hot after only 10 minutes of work. The laptop is malfunctioning and heats up much more than normal. It is dangerous to use, especially on one’s lap. Vince checks with his boss and comes back believing it is very normal for all laptops to heat up during use. Vince returns the laptop to the customer. The customer goes home, and her laptop catches on fire. She suffers painful third degree burns."
YS2009-YS2009_18-attempted,YS2009,YS2009_18,LAPTOP,attempted,guilty,no_harm,101,"Vince is a new computer technician at a store. A customer comes to the store to get her laptop checked out. The laptop gets very hot after only 10 minutes of work. The laptop is within the normal range in terms of heating up with use. It’s totally safe to use on one’s desk and lap. Vince checks with his boss and comes back believing that many laptops will catch on fire if they overheat and cause burns. Vince returns the laptop to the customer. The customer goes home, and uses her laptop to get a lot of important work done."
YS2009-YS2009_18-intentional,YS2009,YS2009_18,LAPTOP,intentional,guilty,harm,97,"Vince is a new computer technician at a store. A customer comes to the store to get her laptop checked out. The laptop gets very hot after only 10 minutes of work. The laptop is malfunctioning and heats up much more than normal. It is dangerous to use, especially on one’s lap. Vince checks with his boss and comes back believing that many laptops will catch on fire if they overheat and cause burns. Vince returns the laptop to the customer. The customer goes home, and her laptop catches on fire. She suffers painful third degree burns."
YS2009-YS2009_19-neutral,YS2009,YS2009_19,ALARM,neutral,innocent,no_harm,114,"Bill is house sitting for some neighbors over Columbus Day weekend. He is stepping out the door, late for a lunch meeting with a friend, when the fire alarm goes off. The alarm is old and defective and goes off for no reason during the day but does turn off by itself after several minutes. The alarm needs to be replaced. Bill remembers the neighbors’ saying something about their alarm. He believes that the alarm is faulty and goes off randomly but will turn off by itself after 5-10 minutes. Bill leaves the house to meet his friend. While he is gone, the alarm turns itself off and doesn’t act up again all weekend."
YS2009-YS2009_19-accidental,YS2009,YS2009_19,ALARM,accidental,innocent,harm,110,"Bill is house sitting for some neighbors over Columbus Day weekend. He is stepping out the door, late for a lunch meeting with a friend, when the fire alarm goes off. The alarm is very accurate and detects dangerous levels of heat. The alarm was purchased to prevent fires due to overheating in the basement. Bill remembers the neighbors’ saying something about their alarm. He believes that the alarm is faulty and goes off randomly but will turn off by itself after 5-10 minutes. Bill leaves the house to meet his friend. While he is gone, the alarm keeps sounding and a fire starts in the basement of the house."
YS2009-YS2009_19-attempted,YS2009,YS2009_19,ALARM,attempted,guilty,no_harm,111,"Bill is house sitting for some neighbors over Columbus Day weekend. He is stepping out the door, late for a lunch meeting with a friend, when the fire alarm goes off. The alarm is old and defective and goes off for no reason during the day but does turn off by itself after several minutes. The alarm needs to be replaced. Bill remembers the neighbors’ saying something about their alarm. He believes that the alarm goes off when their old heating system in the basement dangerously overheats. Bill leaves the house to meet his friend. While he is gone, the alarm turns itself off and doesn’t act up again all weekend."
YS2009-YS2009_19-intentional,YS2009,YS2009_19,ALARM,intentional,guilty,harm,107,"Bill is house sitting for some neighbors over Columbus Day weekend. He is stepping out the door, late for a lunch meeting with a friend, when the fire alarm goes off. The alarm is very accurate and detects dangerous levels of heat. The alarm was purchased to prevent fires due to overheating in the basement. Bill remembers the neighbors’ saying something about their alarm. He believes that the alarm goes off when their old heating system in the basement dangerously overheats. Bill leaves the house to meet his friend. While he is gone, the alarm keeps sounding and a fire starts in the basement of the house."
YS2009-YS2009_20-neutral,YS2009,YS2009_20,SAFETY CORD,neutral,innocent,no_harm,100,"Kristin works at a rock-climbing shop. She is unpacking some equipment when a customer walks in, looking for a safety cord. The safety cords from the new company are incredibly well made. They come with a lifetime guarantee and work very well for expert rock-climbers. Kristin sees that the equipment is from a new company that a rock-climbing friend of hers finds really reliable. So, Kristin believes that their safety cords are solid. Kristin sells the customer one of the new safety cords. The safety cord serves the customer well on his next rock-climbing expedition. The customer is very pleased."
YS2009-YS2009_20-accidental,YS2009,YS2009_20,SAFETY CORD,accidental,innocent,harm,98,"Kristin works at a rock-climbing shop. She is unpacking some equipment when a customer walks in, looking for a safety cord. The safety cords from the new company are about to be recalled. They won’t hold anyone who is rock-climbing for longer than 20 minutes. Kristin sees that the equipment is from a new company that a rock-climbing friend of hers finds really reliable. So, Kristin believes that their safety cords are solid. Kristin sells the customer one of the new safety cords. The safety cord snaps during the customer’s next rock-climbing expedition. The customer falls 50 meters."
YS2009-YS2009_20-attempted,YS2009,YS2009_20,SAFETY CORD,attempted,guilty,no_harm,100,"Kristin works at a rock-climbing shop. She is unpacking some equipment when a customer walks in, looking for a safety cord. The safety cords from the new company are incredibly well made. They come with a lifetime guarantee and work very well for expert rock-climbers. Kristin sees that the equipment is from a new company that a rock-climbing friend of hers finds really unreliable. So, Kristin believes that their safety cords are untrustworthy. Kristin sells the customer one of the new safety cords. The safety cord serves the customer well on his next rock-climbing expedition. The customer is very pleased."
YS2009-YS2009_20-intentional,YS2009,YS2009_20,SAFETY CORD,intentional,guilty,harm,98,"Kristin works at a rock-climbing shop. She is unpacking some equipment when a customer walks in, looking for a safety cord. The safety cords from the new company are about to be recalled. They won’t hold anyone who is rock-climbing for longer than 20 minutes. Kristin sees that the equipment is from a new company that a rock-climbing friend of hers finds really unreliable. So, Kristin believes that their safety cords are untrustworthy. Kristin sells the customer one of the new safety cords. The safety cord snaps during the customer’s next rock-climbing expedition. The customer falls 50 meters."
YS2009-YS2009_21-neutral,YS2009,YS2009_21,SESAME,neutral,innocent,no_harm,87,"Kate is a waitress preparing to take a meal out to a customer's table. The customer is with his friends, and he orders a meal that calls for sesame seeds. The customer happens to love sesame seeds and that he will have no problem at all if he eats the sesame seeds in his meal. After overhearing part of the customer’s conversation with his friends, Kate believes that the customer loves sesame seeds. Kate puts the sesame seeds in. The customer enjoys his meal and is fine."
YS2009-YS2009_21-accidental,YS2009,YS2009_21,SESAME,accidental,innocent,harm,85,"Kate is a waitress preparing to take a meal out to a customer's table. The customer is with his friends, and he orders a meal that calls for sesame seeds. The customer happens to be highly allergic to sesame seeds and that he will most likely die if he eats them in his meal. After overhearing part of the customer’s conversation with his friends, Kate believes that the customer loves sesame seeds. Kate puts the sesame seeds in. The customer eats his meal and dies."
YS2009-YS2009_21-attempted,YS2009,YS2009_21,SESAME,attempted,guilty,no_harm,90,"Kate is a waitress preparing to take a meal out to a customer's table. The customer is with his friends, and he orders a meal that calls for sesame seeds. The customer happens to love sesame seeds and that he will have no problem at all if he eats the sesame seeds in his meal. After overhearing part of the customer’s conversation with his friends, Kate believes that the customer is highly allergic to sesame seeds. Kate puts the sesame seeds in. The customer enjoys his meal and is fine."
YS2009-YS2009_21-intentional,YS2009,YS2009_21,SESAME,intentional,guilty,harm,88,"Kate is a waitress preparing to take a meal out to a customer's table. The customer is with his friends, and he orders a meal that calls for sesame seeds. The customer happens to be highly allergic to sesame seeds and that he will most likely die if he eats them in his meal. After overhearing part of the customer’s conversation with his friends, Kate believes that the customer is highly allergic to sesame seeds. Kate puts the sesame seeds in. The customer eats his meal and dies."
YS2009-YS2009_22-neutral,YS2009,YS2009_22,CPR,neutral,innocent,no_harm,99,"Steven is at a restaurant that just opened in his neighborhood. He sees another customer at the table next to his begin to cough. The customer is sitting alone, and there’s no wait staff nearby. The customer did not chew his meat carefully enough and is choking on it. He needs someone to perform Heimleich maneuver on him. Since they are at a Mexican restaurant, Steven believes that the customer just ate something very spicy and needs to drink some water. Steven sits quietly and continues eating his meal. The customer has a glass of water and is fine."
YS2009-YS2009_22-accidental,YS2009,YS2009_22,CPR,accidental,innocent,harm,99,"Steven is at a restaurant that just opened in his neighborhood. He sees another customer at the table next to his begin to cough. The customer is sitting alone, and there’s no wait staff nearby. The customer has just eaten a very hot chilli pepper in his taco. He will be fine after drinking something to wash down the spice. Since they are at a Mexican restaurant, Steven believes that the customer just ate something very spicy and needs to drink some water. Steven sits quietly and continues eating his meal. The customer chokes to death at the table."
YS2009-YS2009_22-attempted,YS2009,YS2009_22,CPR,attempted,guilty,no_harm,99,"Steven is at a restaurant that just opened in his neighborhood. He sees another customer at the table next to his begin to cough. The customer is sitting alone, and there’s no wait staff nearby. The customer did not chew his meat carefully enough and is choking on it. He needs someone to perform Heimleich maneuver on him. Since he had just finished CPR training, Steven believes that the customer is choking on a piece of food and needs help immediately. Steven sits quietly and continues eating his meal. The customer has a glass of water and is fine."
YS2009-YS2009_22-intentional,YS2009,YS2009_22,CPR,intentional,guilty,harm,99,"Steven is at a restaurant that just opened in his neighborhood. He sees another customer at the table next to his begin to cough. The customer is sitting alone, and there’s no wait staff nearby. The customer has just eaten a very hot chilli pepper in his taco. He will be fine after drinking something to wash down the spice. Since he had just finished CPR training, Steven believes that the customer is choking on a piece of food and needs help immediately. Steven sits quietly and continues eating his meal. The customer chokes to death at the table."
